ts,price,size,side,trade_id
'2025-05-21 19:37:13.283,0.000013244,306422,sell,114427938
'2025-05-21 19:37:13.283,0.000013243,552284,sell,114427939
'2025-05-21 19:37:13.515,0.000013249,16211891,sell,114427941
'2025-05-21 19:37:14.901,0.000013245,1190908,sell,114427943
'2025-05-21 19:37:14.926,0.000013245,603200,sell,114427944
'2025-05-21 19:37:16.872,0.000013253,59126074,buy,114427945
'2025-05-21 19:37:16.872,0.000013253,10873926,buy,114427946
'2025-05-21 19:37:17.007,0.000013254,216515,sell,114427947
'2025-05-21 19:37:17.044,0.000013256,36721157,buy,114427948
'2025-05-21 19:37:17.732,0.000013255,148797,sell,114427949
'2025-05-21 19:37:17.735,0.000013252,151714,sell,114427950
'2025-05-21 19:37:17.735,0.000013251,11848286,sell,114427952
'2025-05-21 19:37:18.223,0.000013254,7914282,sell,114427953
'2025-05-21 19:37:18.224,0.000013252,45000000,sell,114427954
'2025-05-21 19:37:18.229,0.00001325,1000000,sell,114427956
'2025-05-21 19:37:18.379,0.00001325,6000000,sell,114427957
'2025-05-21 19:37:18.379,0.00001325,6000000,sell,114427958
'2025-05-21 19:37:18.425,0.000013251,6000000,sell,114427959
'2025-05-21 19:37:18.425,0.000013251,1914282,sell,114427960
'2025-05-21 19:37:18.425,0.00001325,4085718,sell,114427961
'2025-05-21 19:37:19.313,0.000013252,94300000,sell,114427962
'2025-05-21 19:37:19.623,0.00001325,114000000,sell,114427963
'2025-05-21 19:37:19.630,0.000013248,5000000,sell,114427964
'2025-05-21 19:37:19.630,0.000013248,5000000,sell,114427965
'2025-05-21 19:37:19.635,0.000013248,3056317,sell,114427966
'2025-05-21 19:37:19.635,0.000013247,150000,sell,114427967
'2025-05-21 19:37:19.635,0.000013246,150000,sell,114427968
'2025-05-21 19:37:19.635,0.000013245,24643683,sell,114427969
'2025-05-21 19:37:21.856,0.000013247,94500000,buy,114427971
'2025-05-21 19:37:21.856,0.000013248,119500000,buy,114427973
'2025-05-21 19:37:21.856,0.000013249,45000000,buy,114427974
'2025-05-21 19:37:21.876,0.00001325,16211891,sell,114427976
'2025-05-21 19:37:21.876,0.000013249,20814754,sell,114427978
'2025-05-21 19:37:22.052,0.000013246,901764,sell,114427979
'2025-05-21 19:37:22.213,0.000013244,150000,sell,114427980
'2025-05-21 19:37:22.213,0.000013243,18730000,sell,114427981
'2025-05-21 19:37:22.719,0.00001325,150000000,buy,114427982
'2025-05-21 19:37:23.632,0.000013253,23044385,buy,114427983
'2025-05-21 19:37:23.633,0.000013253,66955615,buy,114427984
'2025-05-21 19:37:23.810,0.000013253,1526775,sell,114427985
'2025-05-21 19:37:24.212,0.000013256,1504900,buy,114427986
'2025-05-21 19:37:24.222,0.000013256,90,buy,114427987
'2025-05-21 19:37:24.419,0.000013257,202365000,buy,114427988
'2025-05-21 19:37:25.067,0.000013255,4000000,sell,114427989
'2025-05-21 19:37:25.067,0.000013253,150000,sell,114427990
'2025-05-21 19:37:25.067,0.000013252,33550000,sell,114427991
'2025-05-21 19:37:25.176,0.000013253,111598,sell,114427992
'2025-05-21 19:37:25.176,0.000013252,150000,sell,114427993
'2025-05-21 19:37:25.176,0.000013251,36738402,sell,114427994
'2025-05-21 19:37:25.199,0.000013251,6000000,sell,114427995
'2025-05-21 19:37:25.203,0.000013251,6000000,sell,114427996
'2025-05-21 19:37:26.346,0.000013251,37000000,sell,114427997
'2025-05-21 19:37:26.379,0.000013251,37000000,sell,114427998
'2025-05-21 19:37:26.380,0.000013251,6000000,sell,114427999
'2025-05-21 19:37:26.380,0.000013251,6000000,sell,114428000
'2025-05-21 19:37:26.894,0.000013251,37700000,sell,114428001
'2025-05-21 19:37:26.924,0.000013251,102391969,sell,114428002
'2025-05-21 19:37:26.925,0.000013251,23265244,sell,114428004
'2025-05-21 19:37:26.926,0.000013249,150000,sell,114428005
'2025-05-21 19:37:26.926,0.000013248,5850000,sell,114428006
'2025-05-21 19:37:26.926,0.000013248,6000000,sell,114428007
'2025-05-21 19:37:26.929,0.000013248,150001,sell,114428008
'2025-05-21 19:37:31.222,0.000013248,140000000,buy,114428010
'2025-05-21 19:37:31.398,0.000013252,72900000,sell,114428011
'2025-05-21 19:37:31.556,0.000013253,16386821,sell,114428013
'2025-05-21 19:37:32.589,0.000013249,9054736,sell,114428014
'2025-05-21 19:37:33.789,0.000013252,13100000,sell,114428015
'2025-05-21 19:37:35.998,0.000013248,35970108,buy,114428018
'2025-05-21 19:37:36.051,0.000013247,7007271,buy,114428019
'2025-05-21 19:37:36.707,0.000013246,1700000,sell,114428020
'2025-05-21 19:37:36.707,0.000013243,150000,sell,114428021
'2025-05-21 19:37:36.707,0.000013242,150000,sell,114428022
'2025-05-21 19:37:39.590,0.000013241,4473464,sell,114428024
'2025-05-21 19:37:39.590,0.00001324,32526536,sell,114428025
'2025-05-21 19:37:39.987,0.00001324,37700000,sell,114428026
'2025-05-21 19:37:40.027,0.00001324,166363788,sell,114428027
'2025-05-21 19:37:40.040,0.000013237,37700000,sell,114428028
'2025-05-21 19:37:41.712,0.000013229,200000,sell,114428029
'2025-05-21 19:37:41.992,0.00001323,101674643,buy,114428032
'2025-05-21 19:37:41.994,0.00001323,5524471,buy,114428033
'2025-05-21 19:37:43.077,0.000013234,585931,buy,114428034
'2025-05-21 19:37:45.912,0.00001324,76211891,sell,114428037
'2025-05-21 19:37:45.953,0.000013236,18590526,sell,114428038
'2025-05-21 19:37:45.953,0.000013235,69480494,sell,114428040
'2025-05-21 19:37:47.150,0.000013241,94500000,buy,114428042
'2025-05-21 19:37:47.150,0.000013242,119500000,buy,114428044
'2025-05-21 19:37:47.150,0.000013243,150000,buy,114428045
'2025-05-21 19:37:47.150,0.000013244,45150001,buy,114428047
'2025-05-21 19:37:47.150,0.000013245,136446118,buy,114428050
'2025-05-21 19:37:47.150,0.000013246,145601204,buy,114428054
'2025-05-21 19:37:47.150,0.000013247,100725038,buy,114428056
'2025-05-21 19:37:47.150,0.000013248,145725038,buy,114428059
'2025-05-21 19:37:47.150,0.000013249,100725038,buy,114428061
'2025-05-21 19:37:47.150,0.00001325,232799236,buy,114428064
'2025-05-21 19:37:47.150,0.000013251,10774772,buy,114428065
'2025-05-21 19:37:48.569,0.00001324,18300000,sell,114428066
'2025-05-21 19:37:48.589,0.000013236,37700000,sell,114428067
'2025-05-21 19:37:49.147,0.000013247,55716987,buy,114428068
'2025-05-21 19:37:49.147,0.000013247,48359846,buy,114428069
'2025-05-21 19:37:49.147,0.000013247,25460934,buy,114428070
'2025-05-21 19:37:49.148,0.000013247,59109690,buy,114428071
'2025-05-21 19:37:49.148,0.000013248,87186511,buy,114428073
'2025-05-21 19:37:49.149,0.000013249,150001,buy,114428074
'2025-05-21 19:37:49.149,0.00001325,18800000,buy,114428075
'2025-05-21 19:37:49.277,0.000013247,150000,sell,114428076
'2025-05-21 19:37:49.285,0.00001325,8297609,sell,114428077
